unix,date,open,high,low,close,Volume USD,symbol,macd,macd_signal,macd_hist,rsi,volume,taker_buy_base,volume_delta,cvd,cvd_rolling,ppo,ppo_signal,ppo_hist,delta,ma_7,ma_25,ma_99,oi,oi_usd,funding_rate
1659142800,2022-07-30 01:00:00,23919.79,23968.9,23674.14,23917.35,165448939.8621141,BTCUSD,80.607045,109.993652,-29.386607,54.28,19829.037,9909.447,-10.143,-1030942.023,-360.115,0.338687,0.463446,-0.124759,-10.143,23887.08,23886.41,22501.24,,,0.0001
1659146400,2022-07-30 02:00:00,23917.35,23927.59,23744.0,23835.07,121917480.4537774,BTCUSD,71.013576,102.197637,-31.184061,51.44,13597.918,6704.732,-188.454,-1031130.477,-1103.777,0.298345,0.430426,-0.132081,-188.454,23878.5,23885.89,22526.73,,,0.0001
1659150000,2022-07-30 03:00:00,23835.07,23855.25,23742.81,23801.35,91065527.0378777,BTCUSD,59.99814,93.757738,-33.759598,50.28,9015.737,4342.238,-331.261,-1031461.738,-1414.132,0.252068,0.394754,-0.142687,-331.261,23858.52,23886.72,22555.06,,,0.0001
1659153600,2022-07-30 04:00:00,23802.8,23823.87,23650.0,23739.21,123341227.2680691,BTCUSD,45.727036,84.151597,-38.424562,48.13,14514.871,6402.658,-1709.555,-1033171.293,-3158.264,0.192149,0.354233,-0.162084,-1709.555,23847.06,23879.78,22581.96,,,0.0001
1659157200,2022-07-30 05:00:00,23740.91,23797.81,23711.1,23793.25,77240230.3622994,BTCUSD,38.335749,74.988428,-36.652679,50.13,6250.966,3216.996,183.026,-1032988.267,-5435.987,0.161092,0.315605,-0.154513,183.026,23825.68,23870.95,22609.45,,,0.0001
1659160800,2022-07-30 06:00:00,23793.25,23849.24,23753.24,23812.12,92703022.4701921,BTCUSD,33.613279,66.713398,-33.100119,50.84,8717.778,4772.838,827.898,-1032160.369,-4276.604,0.141241,0.280732,-0.139491,827.898,23831.16,23863.95,22636.42,,,0.0001
1659164400,2022-07-30 07:00:00,23812.12,23914.0,23807.86,23880.76,92725962.6161111,BTCUSD,35.005836,60.371885,-25.366049,53.45,9655.514,5043.607,431.7,-1031728.669,-1318.999,0.147055,0.253997,-0.106942,431.7,23825.59,23861.56,22664.24,,,0.0001
1659168000,2022-07-30 08:00:00,23878.58,23955.0,23828.0,23895.01,129879201.0217385,BTCUSD,36.834696,55.664448,-18.829751,53.99,10988.285,5414.98,-158.325,-1031886.994,1760.074,0.154694,0.234136,-0.079442,-158.325,23822.4,23859.63,22692.02,,,0.0001
1659171600,2022-07-30 09:00:00,23895.01,23958.9,23835.51,23916.88,120473531.83156,BTCUSD,39.592411,52.45004,-12.85763,54.87,8660.471,4354.124,47.777,-1031839.217,645.354,0.166221,0.220553,-0.054332,47.777,23834.08,23859.23,22720.68,,,0.0001
1659175200,2022-07-30 10:00:00,23915.1,23935.0,23732.56,23809.94,166357919.3190447,BTCUSD,32.770991,48.51423,-15.743239,49.88,17812.878,8806.975,-198.928,-1032038.145,-1487.032,0.137587,0.20396,-0.066373,-198.928,23835.31,23849.12,22748.39,,,0.0001
1659178800,2022-07-30 11:00:00,23809.94,24073.05,23807.84,23956.38,150459687.0354751,BTCUSD,38.734939,46.558372,-7.823433,55.8,21210.341,12217.003,3223.665,-1028814.48,1649.419,0.162556,0.195679,-0.033123,3223.665,23866.33,23847.14,22777.59,,,0.0001
1659182400,2022-07-30 12:00:00,23956.38,24390.0,23916.97,24377.5,258878937.9858902,BTCUSD,76.559742,52.558646,24.001096,67.64,48166.215,27023.081,5879.947,-1022934.533,9215.971,0.320746,0.220693,0.100053,5879.947,23949.8,23873.41,22810.49,,,0.0001
1659186000,2022-07-30 13:00:00,24377.5,24668.0,24330.0,24490.53,333224090.42852193,BTCUSD,114.338722,64.914661,49.424061,69.97,60008.239,32066.674,4125.109,-1018809.424,14457.544,0.478098,0.272174,0.205925,4125.109,24046.71,23912.54,22844.98,,,0.0001
1659189600,2022-07-30 14:00:00,24491.73,24588.36,24335.0,24352.53,182458231.21917447,BTCUSD,131.626086,78.256946,53.369139,63.93,25257.981,12296.108,-665.765,-1019475.189,11295.8,0.54964,0.327667,0.221973,-665.765,24114.11,23938.82,22877.93,,,0.0001
1659193200,2022-07-30 15:00:00,24349.83,24608.68,24347.3,24529.1,175340855.9899352,BTCUSD,157.75566,94.156689,63.598971,67.76,23169.332,12600.99,2032.648,-1017442.541,14598.83,0.657568,0.393647,0.263921,2032.648,24204.69,23958.52,22913.25,,,0.0001
1659196800,2022-07-30 16:00:00,24526.57,24583.57,24450.2,24577.29,138558214.6897231,BTCUSD,180.27398,111.380147,68.893833,68.74,14842.441,7675.757,509.073,-1016933.468,15005.002,0.750072,0.464932,0.28514,509.073,24299.04,23981.18,22949.91,,,0.0001
1659200400,2022-07-30 17:00:00,24574.07,24593.02,24450.16,24492.24,121292469.025465,BTCUSD,189.077519,126.919622,62.157897,65.0,12381.189,5873.17,-634.849,-1017568.317,14362.656,0.785593,0.529064,0.256528,-634.849,24396.51,24007.05,22985.7,,,0.0001
1659204000,2022-07-30 18:00:00,24494.36,24567.89,24466.12,24511.94,87935164.9255005,BTCUSD,195.391658,140.614029,54.77763,65.47,6905.273,3651.337,397.401,-1017170.916,14852.015,0.81072,0.585395,0.225324,397.401,24475.88,24036.42,23023.73,,,0.0001
1659207600,2022-07-30 19:00:00,24513.6,24517.73,23862.0,23920.65,240013697.62658727,BTCUSD,150.943515,142.679926,8.263589,45.68,45851.675,19058.039,-7735.597,-1024906.513,7205.78,0.626643,0.593645,0.032998,-7735.597,24410.61,24036.05,23053.86,,,0.0001
1659211200,2022-07-30 20:00:00,23923.74,24078.94,23808.76,23963.03,200266660.1444604,BTCUSD,117.780058,137.699953,-19.919894,46.92,35063.136,17733.972,404.808,-1024501.705,6430.175,0.489152,0.572746,-0.083594,404.808,24335.25,24038.77,23084.61,,,0.0001
1659214800,2022-07-30 21:00:00,23963.03,24005.0,23836.46,23860.51,88937096.5379183,BTCUSD,82.276837,126.615329,-44.338493,44.29,13951.578,6328.451,-1294.676,-1025796.381,5145.642,0.341933,0.526584,-0.184651,-1294.676,24264.97,24035.54,23114.45,,,0.0001
1659218400,2022-07-30 22:00:00,23860.51,23863.12,23502.25,23700.98,223276143.1274849,BTCUSD,40.797254,109.451714,-68.65446,40.48,35516.162,16254.814,-3006.534,-1028802.915,2327.562,0.169737,0.455214,-0.285477,-3006.534,24146.66,24030.8,23142.59,,,0.0001
1659222000,2022-07-30 23:00:00,23699.58,23738.65,23545.98,23643.51,122080910.8346018,BTCUSD,3.249579,88.211287,-84.961709,39.18,15860.884,7892.495,-75.894,-1028878.809,2582.929,0.013536,0.366879,-0.353342,-75.894,24013.27,24018.83,23169.45,,,0.0001
1659225600,2022-07-31 00:00:00,23644.64,23782.0,23520.0,23747.03,143605750.2489207,BTCUSD,-17.947142,66.979601,-84.926744,42.76,18657.164,9387.619,118.074,-1028760.735,4410.558,-0.074819,0.278539,-0.353359,118.074,23906.81,24017.76,23197.78,,,0.0001
1659229200,2022-07-31 01:00:00,23745.67,23839.99,23680.0,23727.73,110089646.1737551,BTCUSD,-35.889335,46.405814,-82.295149,42.26,9092.256,4456.665,-178.926,-1028939.661,4048.606,-0.149738,0.192884,-0.342622,-178.926,23794.78,24010.08,23224.22,,,0.0001
1659232800,2022-07-31 02:00:00,23725.36,23886.92,23720.49,23794.81,97165395.2844115,BTCUSD,-44.186503,28.287351,-72.473853,44.68,12177.941,6393.181,608.421,-1028331.24,3829.129,-0.184455,0.117416,-0.301871,608.421,23776.8,24005.17,23249.88,,,0.0001
1659236400,2022-07-31 03:00:00,23794.81,23814.0,23682.26,23737.4,86950757.4051689,BTCUSD,-54.763298,11.677221,-66.440519,43.02,8581.548,3666.227,-1249.094,-1029580.334,2148.335,-0.228761,0.048181,-0.276942,-1249.094,23744.57,24001.27,23275.42,,,0.0001
1659240000,2022-07-31 04:00:00,23739.41,23832.34,23735.9,23802.86,77840411.4698481,BTCUSD,-57.203997,-2.099023,-55.104974,45.5,7312.62,4021.072,729.524,-1028850.81,3036.184,-0.239057,-0.009267,-0.22979,729.524,23736.33,24001.33,23302.15,,,0.0001
1659243600,2022-07-31 05:00:00,23801.3,23842.2,23701.23,23710.66,83602756.8448209,BTCUSD,-65.819314,-14.843081,-50.976233,42.68,8727.748,4112.09,-503.568,-1029354.378,2484.839,-0.275247,-0.062463,-0.212784,-503.568,23737.71,24000.19,23327.64,,,0.0001
1659247200,2022-07-31 06:00:00,23710.67,23801.21,23706.07,23775.82,80544610.5582387,BTCUSD,-66.62118,-25.198701,-41.422479,45.26,5879.046,3095.105,311.164,-1029043.214,2994.931,-0.278719,-0.105714,-0.173004,311.164,23756.62,23999.49,23354.9,,,0.0001
1659250800,2022-07-31 07:00:00,23777.3,23815.0,23670.0,23713.1,109369728.1838912,BTCUSD,-71.493511,-34.457663,-37.035849,43.24,9076.051,4042.446,-991.159,-1030034.373,-1219.893,-0.299279,-0.144427,-0.154851,-991.159,23751.77,23995.53,23381.21,,,0.0001
1659254400,2022-07-31 08:00:00,23713.1,23747.0,23574.96,23596.18,113651401.8179686,BTCUSD,-83.823076,-44.330745,-39.49233,39.68,13540.767,5876.866,-1787.035,-1031821.408,-8886.875,-0.35121,-0.185784,-0.165426,-1787.035,23732.98,23984.14,23404.94,,,0.0001
1659258000,2022-07-31 09:00:00,23595.17,23755.28,23558.21,23752.27,103007410.5284748,BTCUSD,-80.076118,-51.47982,-28.596298,46.07,11823.201,6359.614,896.027,-1030925.381,-12115.957,-0.33563,-0.215753,-0.119877,896.027,23726.9,23978.43,23430.15,,,0.0001
1659261600,2022-07-31 10:00:00,23752.26,23850.0,23705.52,23825.63,108752978.1844712,BTCUSD,-70.37584,-55.259024,-15.116816,48.81,12012.392,6234.613,456.834,-1030468.547,-10993.358,-0.295002,-0.231603,-0.0634,456.834,23739.5,23974.78,23455.18,,,0.0001
1659265200,2022-07-31 11:00:00,23825.62,23860.0,23745.69,23801.07,120910716.7687238,BTCUSD,-63.933105,-56.99384,-6.939265,47.93,12088.449,6024.529,-39.391,-1030507.938,-13065.397,-0.268041,-0.23889,-0.029151,-39.391,23739.25,23974.43,23479.88,,,0.0001
1659268800,2022-07-31 12:00:00,23802.56,23861.83,23741.05,23810.34,105390917.0479895,BTCUSD,-57.417309,-57.078534,-0.338775,48.31,8282.821,4291.567,300.313,-1030207.625,-13274.157,-0.240755,-0.239263,-0.001491,300.313,23753.49,23968.59,23505.32,,,0.0001
1659272400,2022-07-31 13:00:00,23810.34,23826.6,23666.83,23711.24,107888542.0392863,BTCUSD,-59.563425,-57.575512,-1.987913,44.58,12541.637,5911.009,-719.619,-1030927.244,-13358.927,-0.24986,-0.241383,-0.008478,-719.619,23744.26,23941.94,23529.8,,,0.0001
1659276000,2022-07-31 14:00:00,23712.12,23833.45,23605.21,23720.86,139853004.4009918,BTCUSD,-59.798662,-58.020142,-1.77852,45.02,18276.751,9119.258,-38.235,-1030965.479,-13794.563,-0.250939,-0.243294,-0.007645,-38.235,23745.37,23911.15,23555.26,,,0.0001
1659279600,2022-07-31 15:00:00,23721.79,23789.79,23648.05,23774.97,103629986.8494927,BTCUSD,-54.985031,-57.41312,2.428089,47.57,9232.584,4682.423,132.262,-1030833.217,-5926.704,-0.230779,-0.240791,0.010012,132.262,23770.91,23888.05,23579.54,,,0.0001
1659283200,2022-07-31 16:00:00,23774.97,23820.67,23707.11,23768.3,119586908.2178592,BTCUSD,-51.119138,-56.154323,5.035186,47.28,10238.059,5071.804,-94.451,-1030927.668,-6425.963,-0.214591,-0.235551,0.02096,-94.451,23773.2,23857.62,23602.81,,,6.281e-05
1659286800,2022-07-31 17:00:00,23768.3,23787.32,23700.0,23736.21,88579999.3859485,BTCUSD,-50.067635,-54.936986,4.86935,45.83,6401.283,3167.036,-67.211,-1030994.879,-5198.498,-0.210233,-0.230487,0.020254,-67.211,23760.43,23823.97,23625.81,,,6.281e-05
1659290400,2022-07-31 18:00:00,23738.0,24194.82,23400.0,23746.77,436388627.136485,BTCUSD,-47.830844,-53.515758,5.684913,46.41,89573.647,44927.223,280.799,-1030714.08,-1911.165,-0.200884,-0.224567,0.023683,280.799,23752.67,23794.15,23648.19,,,6.281e-05
1659294000,2022-07-31 19:00:00,23748.65,23982.89,23700.37,23845.88,148232778.8870861,BTCUSD,-37.627081,-50.338022,12.710941,51.66,20762.01,10386.543,11.076,-1030703.004,-1824.195,-0.158012,-0.211256,0.053244,11.076,23757.75,23767.51,23671.54,,,6.281e-05
1659297600,2022-07-31 20:00:00,23843.69,23892.43,23772.75,23797.15,93132363.804105,BTCUSD,-33.091175,-46.888653,13.797478,49.11,9388.836,4785.715,182.594,-1030520.41,-1759.675,-0.13897,-0.196799,0.057828,182.594,23770.02,23762.57,23693.53,,,6.281e-05
1659301200,2022-07-31 21:00:00,23797.22,23827.25,23531.61,23589.58,92553382.4131005,BTCUSD,-45.718585,-46.654639,0.936054,40.05,16827.126,8004.751,-817.624,-1031338.034,-2398.373,-0.192133,-0.195866,0.003732,-817.624,23751.27,23747.63,23703.98,,,6.281e-05
1659304800,2022-07-31 22:00:00,23591.06,23593.45,23227.31,23377.48,226884880.04134968,BTCUSD,-72.010504,-51.725812,-20.284692,33.29,36598.162,17931.902,-734.358,-1032072.392,-3741.152,-0.30302,-0.217296,-0.085723,-734.358,23694.48,23728.31,23710.08,,,6.281e-05
1659308400,2022-07-31 23:00:00,23379.82,23469.0,23266.6,23293.32,130773376.9524436,BTCUSD,-98.502571,-61.081164,-37.421407,31.05,18877.751,9111.086,-655.579,-1032727.971,-3147.637,-0.415108,-0.256859,-0.158249,-655.579,23626.63,23712.01,23715.3,,,6.281e-05
1659312000,2022-08-01 00:00:00,23296.36,23394.97,23257.37,23374.96,119208972.7928561,BTCUSD,-111.623335,-71.189598,-40.433737,35.58,14751.085,7866.2,981.315,-1031746.656,-2895.846,-0.470922,-0.299671,-0.171251,981.315,23575.02,23701.26,23722.34,,,0.0001
1659315600,2022-08-01 01:00:00,23376.65,23443.38,23323.52,23418.8,89739133.9572425,BTCUSD,-117.133867,-80.378452,-36.755415,37.94,9104.508,4437.01,-230.488,-1031977.144,-2622.766,-0.49461,-0.338659,-0.155951,-230.488,23528.17,23688.14,23727.85,,,0.0001
1659319200,2022-08-01 02:00:00,23418.8,23466.55,23371.23,23420.08,82221614.5465685,BTCUSD,-120.014269,-88.305615,-31.708653,38.01,7736.076,3415.055,-905.966,-1032883.11,-3839.896,-0.507188,-0.372365,-0.134823,-905.966,23467.34,23675.83,23732.58,,,0.0001
1659322800,2022-08-01 03:00:00,23420.08,23436.83,23313.38,23375.62,71281115.6790646,BTCUSD,-124.449976,-95.534487,-28.915489,36.44,7579.312,3914.763,250.214,-1032632.896,-2598.523,-0.526407,-0.403173,-0.123233,250.214,23407.12,23659.06,23738.54,,,0.0001
1659326400,2022-08-01 04:00:00,23376.59,23417.76,23344.65,23392.4,81047517.9145309,BTCUSD,-125.168437,-101.461277,-23.707159,37.49,5416.949,2808.93,200.911,-1032431.985,-610.577,-0.529859,-0.42851,-0.101349,200.911,23378.95,23645.26,23744.77,,,0.0001
1659330000,2022-08-01 05:00:00,23390.9,23425.0,23273.06,23327.47,90196007.1912966,BTCUSD,-129.484513,-107.065924,-22.418589,35.08,10449.631,5089.946,-269.739,-1032701.724,-1776.343,-0.548638,-0.452536,-0.096102,-269.739,23371.81,23626.25,23745.22,,,0.0001
1659333600,2022-08-01 06:00:00,23329.99,23346.42,23150.0,23223.77,128554065.4111639,BTCUSD,-139.662813,-113.585302,-26.07751,31.59,20821.095,10343.373,-134.349,-1032836.073,-2367.526,-0.592466,-0.480522,-0.111944,-134.349,23361.87,23606.77,23746.13,,,0.0001
1659337200,2022-08-01 07:00:00,23223.77,23347.96,23112.0,23322.05,139790341.1552887,BTCUSD,-138.205664,-118.509375,-19.69629,37.9,20442.269,10913.59,1384.911,-1031451.162,-943.224,-0.586748,-0.501767,-0.084981,1384.911,23354.31,23588.62,23748.71,,,0.0001
1659340800,2022-08-01 08:00:00,23323.26,23379.0,23271.22,23287.76,116040275.9810861,BTCUSD,-138.224416,-122.452383,-15.772033,36.63,13394.528,6111.572,-1171.384,-1032622.546,-2414.921,-0.58732,-0.518878,-0.068442,-1171.384,23335.59,23571.61,23749.17,,,0.0001
1659344400,2022-08-01 09:00:00,23287.76,23377.64,23260.5,23311.76,97285562.0632873,BTCUSD,-134.74937,-124.91178,-9.837589,38.19,9821.162,5064.957,308.752,-1032313.794,-1386.55,-0.572957,-0.529693,-0.043263,308.752,23320.12,23560.23,23751.06,,,0.0001
1659348000,2022-08-01 10:00:00,23311.76,23319.84,22974.68,23037.35,196006731.92878872,BTCUSD,-152.381406,-130.405705,-21.975701,29.31,36163.369,16587.829,-2987.711,-1035301.505,-4336.026,-0.648911,-0.553537,-0.095374,-2987.711,23271.79,23531.63,23752.19,,,0.0001
1659351600,2022-08-01 11:00:00,23037.35,23294.4,22939.57,23227.79,184162782.57433632,BTCUSD,-149.267345,-134.178033,-15.089312,39.77,32645.331,17141.276,1637.221,-1033664.284,-2831.067,-0.636161,-0.570062,-0.0661,1637.221,23248.28,23507.72,23754.84,,,0.0001
1659355200,2022-08-01 12:00:00,23227.79,23318.15,23120.0,23140.09,141245902.2231858,BTCUSD,-152.122512,-137.766929,-14.355583,37.05,22188.79,10180.688,-1827.414,-1035491.698,-4564.03,-0.648993,-0.585848,-0.063145,-1827.414,23221.51,23481.28,23756.47,,,0.0001
1659358800,2022-08-01 13:00:00,23140.09,23325.22,22961.6,23244.83,247875065.4906864,BTCUSD,-144.270549,-139.067653,-5.202896,42.14,44703.801,24010.227,3316.653,-1032175.045,-1180.166,-0.615874,-0.591853,-0.024021,3316.653,23224.52,23458.66,23759.15,,,0.0001
1659362400,2022-08-01 14:00:00,23242.59,23509.68,23209.6,23437.41,293624363.8795448,BTCUSD,-121.112111,-135.476545,14.364434,50.13,50788.986,25352.949,-83.088,-1032258.133,-1544.053,-0.516994,-0.576881,0.059888,-83.088,23241.0,23447.71,23762.42,,,0.0001
1659366000,2022-08-01 15:00:00,23437.41,23467.58,23280.23,23326.73,147203726.343581,BTCUSD,-110.417013,-130.464638,20.047625,46.18,19903.346,9236.111,-1431.124,-1033689.257,-2986.253,-0.471488,-0.555803,0.084315,-1431.124,23246.57,23431.94,23765.37,,,0.0001
1659369600,2022-08-01 16:00:00,23325.19,23355.0,23137.34,23198.94,176280755.500709,BTCUSD,-110.973424,-126.566396,15.592971,42.07,24470.596,11740.574,-989.448,-1034678.705,-4158.295,-0.474193,-0.539481,0.065287,-989.448,23230.45,23408.9,23768.87,,,6.449e-05
1659373200,2022-08-01 17:00:00,23198.94,23211.95,22876.74,22963.69,212386484.9322102,BTCUSD,-128.911086,-127.035334,-1.875752,35.75,40919.119,19551.039,-1817.041,-1036495.746,-5157.712,-0.551608,-0.541906,-0.009702,-1817.041,23219.93,23376.72,23767.19,,,6.449e-05
1659376800,2022-08-01 18:00:00,22963.75,22996.82,22850.0,22953.36,141193429.5671676,BTCUSD,-142.319783,-130.092224,-12.22756,35.5,19528.416,9824.855,121.294,-1036374.452,-4302.06,-0.609789,-0.555483,-0.054306,121.294,23180.72,23345.4,23759.18,,,6.449e-05
1659380400,2022-08-01 19:00:00,22953.39,23040.94,22872.27,22953.59,122904815.5466591,BTCUSD,-151.184947,-134.310768,-16.874179,35.51,17820.412,8666.473,-487.466,-1036861.918,-4133.947,-0.648566,-0.574099,-0.074467,-487.466,23154.08,23313.67,23751.0,,,6.449e-05
1659384000,2022-08-01 20:00:00,22955.37,23131.61,22915.84,23118.88,107373761.6472874,BTCUSD,-143.222156,-136.093046,-7.12911,42.97,14429.399,7706.893,984.387,-1035877.531,-4130.875,-0.614782,-0.582236,-0.032546,984.387,23136.09,23284.59,23742.1,,,6.449e-05
1659387600,2022-08-01 21:00:00,23115.91,23132.37,22981.8,23019.09,63953856.0341279,BTCUSD,-143.311796,-137.536796,-5.775,39.96,8539.89,3782.584,-974.722,-1036852.253,-4875.109,-0.615709,-0.588931,-0.026779,-974.722,23076.33,23253.47,23734.21,,,6.449e-05
1659391200,2022-08-01 22:00:00,23019.09,23195.0,22908.45,23164.79,126561893.4966316,BTCUSD,-130.126053,-136.054647,5.928595,45.91,15936.472,8400.796,865.12,-1035987.133,-3104.023,-0.559257,-0.582996,0.023739,865.12,23053.19,23236.48,23727.85,,,6.449e-05
1659394800,2022-08-01 23:00:00,23166.1,23417.11,23164.59,23268.01,170233713.794821,BTCUSD,-110.07835,-130.859388,20.781038,49.72,30823.75,16139.378,1455.006,-1034532.127,-1899.231,-0.473095,-0.561016,0.08792,1455.006,23063.06,23232.1,23720.19,,,6.449e-05
1659398400,2022-08-02 00:00:00,23266.9,23447.62,23160.02,23187.65,144743093.9932026,BTCUSD,-99.52749,-124.593008,25.065518,46.95,21797.71,10897.156,-3.398,-1034535.525,-2103.54,-0.427859,-0.534384,0.106525,-3.398,23095.05,23227.87,23712.72,,,0.0001
1659402000,2022-08-02 01:00:00,23187.65,23245.0,22944.0,22997.14,123099264.095876,BTCUSD,-105.32431,-120.739268,15.414959,41.11,19256.97,8589.165,-2078.64,-1036614.165,-3912.441,-0.453161,-0.51814,0.064979,-2078.64,23101.31,23212.76,23702.97,,,0.0001
1659405600,2022-08-02 02:00:00,22997.14,23080.37,22824.77,22912.95,145959800.7440461,BTCUSD,-115.381712,-119.667757,4.286045,38.81,28235.149,14425.518,615.887,-1035998.278,-3162.205,-0.496954,-0.513903,0.016948,615.887,23095.5,23192.53,23693.58,,,0.0001
1659409200,2022-08-02 03:00:00,22912.95,22922.29,22780.0,22853.11,135950757.8322684,BTCUSD,-126.720113,-121.078228,-5.641884,37.22,21559.539,10239.689,-1080.161,-1037078.439,-5627.277,-0.546425,-0.520407,-0.026018,-1080.161,23057.53,23169.85,23683.2,,,0.0001
1659412800,2022-08-02 04:00:00,22851.34,22900.93,22750.0,22862.28,115849136.0457418,BTCUSD,-133.427861,-123.548155,-9.879706,37.64,16841.266,8290.667,-259.932,-1037338.371,-4715.825,-0.575954,-0.531516,-0.044437,-259.932,23035.13,23149.32,23673.24,,,0.0001
1659416400,2022-08-02 05:00:00,22860.83,22909.0,22834.56,22852.71,88594638.8386732,BTCUSD,-137.926093,-126.423743,-11.502351,37.36,10545.254,5221.664,-101.926,-1037440.297,-5126.503,-0.595968,-0.544407,-0.051562,-101.926,22990.55,23127.73,23663.87,,,0.0001
1659420000,2022-08-02 06:00:00,22852.71,22937.5,22850.5,22874.63,85959568.5516932,BTCUSD,-138.129938,-128.764982,-9.364956,38.5,9348.305,4956.046,563.787,-1036876.51,-1575.005,-0.597363,-0.554998,-0.042365,563.787,22934.35,23109.61,23653.38,,,0.0001
1659423600,2022-08-02 07:00:00,22873.35,22920.0,22715.61,22887.8,156442361.5824861,BTCUSD,-135.664917,-130.144969,-5.519948,39.21,23869.161,11244.981,-1379.199,-1038255.709,-4591.425,-0.587145,-0.561427,-0.025718,-1379.199,22891.52,23096.18,23642.01,,,0.0001
1659427200,2022-08-02 08:00:00,22889.62,22910.34,22783.0,22809.74,112252137.6247314,BTCUSD,-138.414602,-131.798895,-6.615706,36.5,13356.575,6492.901,-370.773,-1038626.482,-3134.784,-0.599615,-0.569065,-0.03055,-370.773,22864.75,23075.68,23630.11,,,9.733e-05
1659430800,2022-08-02 09:00:00,22809.74,22845.0,22654.37,22711.08,137026047.8845766,BTCUSD,-146.861852,-134.811487,-12.050366,33.37,23342.449,10446.992,-2448.465,-1041074.947,-8899.902,-0.636971,-0.582646,-0.054325,-2448.465,22835.91,23052.62,23617.7,,,9.733e-05
1659434400,2022-08-02 10:00:00,22711.68,22868.0,22673.84,22858.17,125622234.7468366,BTCUSD,-140.072754,-135.86374,-4.209014,41.44,18386.607,10012.423,1638.239,-1039436.708,-7178.575,-0.607912,-0.587699,-0.020213,1638.239,22836.63,23034.47,23606.74,,,9.733e-05
